image_id,ocr_text,product_name,runtime_seconds,ocr_pass,detection_count,mean_confidence,error,config_hash
img_3308,"BẢN TIN NÓNG ""BẢT KHẨN CẮP TỐNG CIÁM ĐỐC CÔNG TY ĐỐ HỘP HẠ LONG LIÊN QUAN 130 TẤN THỊT HEO NHIẺM BỆNH Ò HẢl PHÒNG",CON BÒ SỮA,2.603511265999714,primary,5,0.5816836723291091,,7af6934d545f
img_3309,BÁN TIN NÓNG,,4.941609385999982,primary,1,0.868100318928982,,7af6934d545f
img_3310,"N CANFC HẢ] PHÒNG 10/1 BÁN TIN NÓNG ""BẮT KHẨN CẤP TỔNG GIÁM ĐỐC CÔNG TY ĐỔ HỘP HẠ LONG LIÊN QUAN 130 TẤN THỊT HEO NHIỄM BỆNH HẢl PHÒNG""",CON BÒ SỮA,7.666592805000164,primary,8,0.8285135425389838,,7af6934d545f
img_3311,,,4.4236720070002775,primary,0,0.0,,7af6934d545f
img_3312,BRainz Meat,,4.049798794000253,primary,2,0.46516442982069195,,7af6934d545f
img_3313,BÁcsĨ CÀ KHJA,,8.122161217999746,primary,2,0.8420191891500637,,7af6934d545f
img_3314,BRainz BRAINZ meat Meat BRAINZ BRAINZ Meat BRainz MeAT,,7.794091004000165,primary,9,0.6017388646841343,,7af6934d545f
img_3315,VN (HÓNG PEARL SÀI GÒN NHA HỔNG Holel 78 g,,9.746319285000027,primary,9,0.6532527996917366,,7af6934d545f
img_3316,"68 06 850+ DIÊN TRÊN 34 TINH THÀNH, 20+ CHUOI HỆ THONG SIÊU ThI ĐaI SIÊU - THI TOÀN QUOC, HẢNG CHU HẢNG TIỆN LỢl 247 HIỆN ĐẠl, VÀ HƠN VẠN ĐIÉM BẢN LẺ TRUYEN THONG WinMart JON MALL 6 natê Ratê HÓNG SÀT GÒN NÓNG: LOẠT ÔNG LÓN MEGA MARKET, CENTRAL RETAIL, AEON , SAIGON CO.OP ĐỔNG LOẠT DỠ BỎ ĐỔ HỘP HẠ LONG",Đồ Hộp Hạ Long,5.249294796999948,primary,22,0.7009852437581121,,7af6934d545f
img_3317,"O.OP LOTTE MART WinMart JON MALL SAIGON CO.OP Meca Manker natê cỘTĐEN HAI PHONG hatê cỘTĐỄN HAI PHONG HÓNG SÀI GÒN 4 LOAT ÔNG LÓN MEGA MARKET, NÓNG: CENTRAL RETAIL, AEON, SAIGON CO.OP ĐÔNG LOAT DÕ BỎ ĐÔ HỘP HẠ LONG",Đồ Hộp Hạ Long,11.10294137100027,primary,19,0.6573709731691665,,7af6934d545f
img_3318,"O.OP LOTTE MART WinMart JON MALL SAIGON CO.OP Meca Manker natê cỘTĐEN HAI PHONG hatê cỘTĐỄN HAI PHONG HÓNG SÀI GÒN 4 LOAT ÔNG LÓN MEGA MARKET, NÓNG: CENTRAL RETAIL, AEON, SAIGON CO.OP ĐÔNG LOAT DÕ BỎ ĐÔ HỘP HẠ LONG",Đồ Hộp Hạ Long,11.043540031999783,primary,19,0.6573709731691665,,7af6934d545f
img_3319,,,18.596642384999996,primary,0,0.0,,7af6934d545f
img_3320,,,4.378331395000259,primary,0,0.0,,7af6934d545f
img_3321,,,7.3903219210001225,primary,0,0.0,,7af6934d545f
img_3322,,,14.375498646999858,primary,0,0.0,,7af6934d545f
img_3323,,,7.862747757999841,primary,0,0.0,,7af6934d545f
img_3324,Không chỉ Ul hộp mới làm lừ Uhuil bẩn I,,2.4184940969998934,primary,2,0.5895143076187328,,7af6934d545f
img_3325,Bhông chỉ Ut hộp mớì làm lừUịt bẩ I,,3.9197446670000318,primary,2,0.6161147945284369,,7af6934d545f
img_3326,I,,14.825686054000016,primary,1,0.9873254356592476,,7af6934d545f
img_3327,"Bắt khẩn cẩp Tổng Giâm đổc Công ty Đồ hộp Hạ Long (Halong Canfoco) Ngày 710/1/2026, tra Loxg GCANFC ""Công an TP Hải Phòng đã bắt khẩn cấpđối với TrƯong Sỹ Toàn (SN 1969, trÚ phường Hà Lầm; tỉnh Quảng Ninh) 'Tổng Giám đốc Công ty CP Đồ hộp Hạ Long; trong vụ việc số lượng Iớn thit heo nhiễm bệnh được thu gom, bảoquản tại các kho lạnh. Đũng là chạy 'lênmây",Thịt hộp,4.7555216069999915,primary,18,0.6106648009354839,,7af6934d545f
img_3328,M,,18.393526879999627,retry,1,0.6656440302238344,,7af6934d545f
img_3329,"Bắt khẩn cẩp Tổng Giẩm đổc Công tyĐồ hộpHạ Long (Halong Canfoco) NGCANFC 'Côngan TP Hảỉ Phòng đã bắt khẩn Ngày 10/1/2026, cấpđối với Trưong SỸỹ Toàn (SN 1969, frÚ phường Hà Lầm; tỉnh Quảng Ninh) 2 'Tổng Giám đốc Công ty CP Đồ hộp Hạ Long; trong vụ việc số lượng Iớn thit heo nhiễm bệnh được thu gom, bẵoquản tại các kho lạnh. Đớng là chạy lên mây CI",Hạ Long Canfoco Pate,8.29918395300001,primary,15,0.612807562802057,,7af6934d545f
img_3330,"Bât khẩn cẩp Tổng Gìâm đỗc Côngty ĐồhộpHạ Long (Halong Canfoco) Ngày Cong an TPHải Phòng da bat khẩn cấpdõivới Trudng Sỹ Toàn (SN 1969 Tong Giám đỗc Công ty CP Đo hộp Ha Long; trong vụ việc sõ lƯợng Iớn thitheonhiembệnh được thu gom, bâoquântai các kho lanh. @úng là chạy lên mây",Thịt hộp,3.157703799999581,primary,12,0.5360852516915717,,7af6934d545f
img_3331,"Fatê NÓNG: ĐÒ HỘP HA LONG LÊN TIỆNG: ""KHÔNG PHẢINGƯỜI CÚA CHÚNG TÔI""",Đồ Hộp Hạ Long,2.6258582160003243,primary,4,0.7769161638143516,,7af6934d545f
img_3332,08y,,7.805907744000251,retry,1,0.2786079588928227,,7af6934d545f
img_3333,"248~ Fatê COT ĐEN HaI PHONG '09/01/2026/ NÓNG: ĐỒ HỘP HA LONG LÊN TIẾNG: ""KHÔNG PHẢI NGƯỜI CÚA CHÚNG TÔl""",Đồ Hộp Hạ Long,4.316410210000413,primary,8,0.5770698197042871,,7af6934d545f
img_3334,"Satê C@TĐEN HAI PHONG /09/01/2026/ Media NÓNG: ĐÒ HỘP HA LONG LÊN TIÊNG: ""KHÔNG PHẢINGƯỜI CÚA CHÚNG TÔI""",Đồ Hộp Hạ Long,7.771447649000038,primary,8,0.6474892605086542,,7af6934d545f
img_3335,1 Do,,15.399216783000156,primary,2,0.7199914677795441,,7af6934d545f
img_3336,Đồ hộp hạ long Trà sen vàng Trà vải ???,Đồ Hộp Hạ Long,3.8631661419999546,primary,3,0.9576483999220017,,7af6934d545f
img_3337,,,4.393134545999601,primary,0,0.0,,7af6934d545f
img_3338,"Dả 668 D Trai 39 Giang) 6 (0961 393. 668 Tiem Trà Là Hét ""DG Giang) (0961 393. 668 Dy)",,10.127562781000051,primary,19,0.7052461626930413,,7af6934d545f
img_3339,,,7.718419698999696,primary,0,0.0,,7af6934d545f
img_3340,,,5.549775512999986,primary,0,0.0,,7af6934d545f
img_3341,,,5.653533620999951,primary,0,0.0,,7af6934d545f
img_3342,1,,19.580885658999705,primary,1,0.27326552699253526,,7af6934d545f
img_3343,,,14.010504071000014,primary,0,0.0,,7af6934d545f
img_3344,Bở khẩn cẩptgdcty đồ hộp Jhalong,,2.204209692999939,primary,2,0.45541330242272526,,7af6934d545f
img_3345,Bởkhẩn cấptgdcty đồ hộp ha ilong,,3.8186654370001634,primary,3,0.6432266217245669,,7af6934d545f
img_3346,Bở khẩn cẩptgdcty đồ hộp halong,Đồ Hộp Hạ Long,7.162070280999615,primary,2,0.7891595745699407,,7af6934d545f
img_3347,Bắt khẩn cấp Tổng giám đốc Công ty Đồ hộp Hạ Long ĐỔ HỘPHẠ LONG Halong canfoco HALONG CANFOCO,Đồ Hộp Hạ Long,9.805639399000029,primary,7,0.8329246587409133,,7af6934d545f
img_3348,Bắt khẩn cấp Tổng giám đốc Công ty Đồ hộp Hạ Long ĐỔ HỘPHẠ LONG Halong canfoco HALONG CANFOCO,Đồ Hộp Hạ Long,9.879634050999812,primary,7,0.8329246587409133,,7af6934d545f
img_3349,,,18.363140273000226,primary,0,0.0,,7af6934d545f
img_3350,Bắt khẩn cấp Tổng giám đốc Công ty Đồ hộp Hạ Long ĐỔ HỘPHẠ LONG Halong canfoco HALONG CANFOCO,Đồ Hộp Hạ Long,9.831101447000037,primary,7,0.8329246587409133,,7af6934d545f
img_3351,LONG,,7.886230760000217,primary,1,0.9131110310554504,,7af6934d545f
img_3352,Theo: Lao dộn; HA LONC CanFoco,,2.4478858269999364,primary,3,0.4621661485916699,,7af6934d545f
img_3353,ic,,7.99862595400009,primary,1,0.3169801520857285,,7af6934d545f
img_3354,Theo: Lao dộn:,,7.505730351999773,primary,1,0.706265955670704,,7af6934d545f
img_3355,"ĐỔ HỆ Halono Canfoco Ratê HAL Gàn 14.000 hop pate dudc Cong ty CP dò hop Ha Long dua ""ra Io"" đèu Lử thịt heo nhiẻm bệnh",Patê Cột Đèn Hải Phòng Hạ Long Canfoco,2.7048563050002485,primary,8,0.5705022229245651,,7af6934d545f
img_3356,BAO,,18.381947609000235,primary,1,0.8789293905904777,,7af6934d545f
img_3357,"ĐỒ H HALong Tcanfoco Fatê CỘT ĐEN HAL HAI PHỖNG Gần 14.000 hộp pate được Công ty CP đồ hộp Hạ Long đưa ""ra Iò"" đều từ thịt heo nhiễm bệnh",Pate Cột Đèn Hải Phòng,4.359424345000207,primary,10,0.6592637445502854,,7af6934d545f
img_3358,"CanFoco HAL Fatê CỘT ĐEN Gần 14.000 hộp pate được Công ty CP đồ hộp Hạ Long đua ""ra Iò"" đều từ thịt heo nhiễm bệnh",Pate Cột Đèn Hải Phòng,7.7955478829999265,primary,7,0.6731186123370387,,7af6934d545f
img_3359,"08*12 facebook 88 Báo Thanh Nỉên Theo dõi 20 giờ Tiêu hủy gần 14.000 hộp patê Cột Đèn Hảỉ Phòng Fatê CỘT ĐEN HAI PHONG 1,6K 186 92 Bệnh Đột Quỵ Theo dõi oion 2 ngày",Pate Cột Đèn Hải Phòng,8.176140104999831,primary,22,0.8859011550152744,,7af6934d545f
img_3360,08*12 facebook Báo Thanh Nỉên Theo dõỉ 20 giờ Tiêu hủy gần 14.000 hộp patê Cột Đèn Hải Phòng 222 82 52 Fatê CỘT ĐEN HAI PHONG 186 Bệnh Đột Quỵ Theo dõi 2 ngay,Pate Cột Đèn Hải Phòng,4.566761354999926,primary,21,0.8793319397159658,,7af6934d545f
img_3361,"facebook D,o Thanh Mien Thco don 2094 Tiêu hủy gần 14.000 hộp patê Cột Đèn Hải Phòng patê Cotoen Haipho 0186 Bệnh Dot Quy Thco dol 2n0",Pate Cột Đèn Hải Phòng,2.8685708729999533,primary,17,0.6959050891245243,,7af6934d545f
img_3362,,,7.910467417999826,primary,0,0.0,,7af6934d545f
img_3363,VuPhongNews VUPHONGMEWS CÓ THỂ BẠN CHƯA BlẾT: CHỨ XUqT THÂN TỪ NÔNG DÂN THÌ TÔl BlẾT ĐÂY LÀ CÁ] MÁNG LỢN TIN TỬC MỞl NHẪT,,3.223958276000303,primary,6,0.5648377541992987,,7af6934d545f
img_3364,TINNONG VIỆT NAM,,4.026056019999942,primary,2,0.7935898712204374,,7af6934d545f
img_3365,VuPhongNews VUPHONGMEWS CÓ THỂ BẠN CHƯA BlẾT: CHỨ XUqT THÂN TỪ NÔNG DÂN THÌ TÔl BlẾT ĐÂY LÀ CÁ] MÁNG LỢN TIN TỬC MỞl NHẪT,,3.3160753820002355,primary,6,0.5648377541992987,,7af6934d545f
img_3366,VuPhongNews CTHỂ BẠN,,3.805408062999959,primary,2,0.9645399532195638,,7af6934d545f
img_3367,,,21.410388665000028,primary,0,0.0,,7af6934d545f
img_3368,,,6.426684887000192,primary,0,0.0,,7af6934d545f
img_3369,Sy,,13.077228545000253,retry,1,0.2541243559302604,,7af6934d545f
img_3370,,,6.3866581669999505,primary,0,0.0,,7af6934d545f
img_3371,MẸO THẢl ĐỘC RUỘT KHI LÕ ẶN THUC PHẨM BẨN Tê) @MỖH9 @021 hon 120t thịt lợn,thịt lợn,9.78038772400032,primary,7,0.5159888460372779,,7af6934d545f
img_3372,,,18.72297229500009,primary,0,0.0,,7af6934d545f
img_3373,MẸO THẢ] DỘC RUỘT THỰC PHẨM BẨN Maa hon 120t thịt lợn,VUPHONGNEWS,4.007581565000237,primary,4,0.6049147102385299,,7af6934d545f
img_3374,MẸO THẢl ĐỘC RUỘT KHI LÕ ẶN THUC PHẨM BẨN Tê) @MỖH9 @021 hon 120t thịt lợn,thịt lợn,9.869271641000068,primary,7,0.5159888460372779,,7af6934d545f
img_3375,đungL Bán Bg JLang TheGoffeeHousenguingbâncâc @on vinày,,2.840781938999953,primary,6,0.4075544196366983,,7af6934d545f
img_3376,CôngC HgLong TheCoffee Housengùngbân câc JCông tyĐổhộp Hạ Long; còn Phúc Long cũng ngùng nhậpnguyên liệu vải tù đơnvịnày.,Phúc Long,4.393110728000011,primary,7,0.5679495417971071,,7af6934d545f
img_3377,B J @tidak_tampan26,,8.195970315000068,primary,2,0.8726405378953378,,7af6934d545f
img_3378,[fêuchuẵicafodungBÉn dòng TheCoffee Housengùng bẩncẩc Công tyĐổhộpHạ Long còn Phúc Long cũngngungnhậpnguyên liệu vải từ @on vinày CoFFry,Trà Phúc Kiến sen vải Phúc Long,7.925890030999653,primary,8,0.6180188660830732,,7af6934d545f
img_3379,Poste Fatê Cotden Hai Phon Nê Thp Hải Phòng tiêuhủy gẩn 14.0OO hộp pate làm từ thịt lợn bệnh,Pate Cột Đèn Hải Phòng,2.8415831550000803,primary,10,0.6730069839542878,,7af6934d545f
img_3380,ZL1?,,11.414767120000306,retry,1,0.2304261326789856,,7af6934d545f
img_3381,"Pork Liver Poste Fatê- C@T ĐEN tinh: 909 'ND THP Hải Phòng tiêu hủy gẩn 14.OOO hộp pate làm từ thịt lợn bệnh Báo và Phát thanh, truyển hinh Hải L Phòng",sản phẩm đồ hộp,4.651398268999856,primary,12,0.6623741689382009,,7af6934d545f
img_3382,Porkk Liver 801 Poste Zatê c@T HAI ĐEN PHONG Khói 'Iuong Itinh: 909 Sh 8 4 THP Hải Phòng tiêu hủy gẩn 14.0OO hộp pate làm từ thịt lợn bệnh Báo và Phát thanh; truyển hình Hải Phòng,Pate Cột Đèn Hải Phòng,8.910262263999812,primary,20,0.6276731817590319,,7af6934d545f
img_3383,"Tuidà Iasen vang Highlands ở nhung dau? Highand Long xuyên Rah Giá Phú Guóc, Cán Tho. Đóng Trang Vúng Tdu Nha Trang: Rói gỉờlên vu đó hộp Ha Long là so",Đồ Hộp Hạ Long,2.878190676000031,primary,9,0.5507958050804048,,7af6934d545f
img_3384,,,18.782799578999857,primary,0,0.0,,7af6934d545f
img_3385,"Tui đã uống ' trà sen vàng ! Highlands ở những đâu? Highland Long xuyên; Rạch Giá, Phú Quốc; Cẩn Thơ, Đổng Sóc Trăng' Tây Ninh, Bình Dưong TP HCH; Đà Lạt, Vũng Tàu, Nha Trang; Phan Thiết, Đà Nẵng Hội An, Huế Rổi giờ lên vụ đổ hộp Hạ Long là sao",Đồ Hộp Hạ Long,7.947760705000292,primary,19,0.757189418860817,,7af6934d545f
img_3386,"Tui đã uống trà sen vàng Highlands ở những đâu? Highland Long xuyên, Rạch Giá, Phú Quốc, Cẩn Thơ, Đổng Vũng Tàu, Nha Trang Phan Thiết, Đà Nẵng Hội An, Huế Rổi giờ lên vụ đổ hộp Hạ Long là sao",Đồ Hộp Hạ Long,4.259775566999906,primary,8,0.7574299370574296,,7af6934d545f
img_3387,HÓNG HÓT 24H Uan natê natê {Pate patê Patê Hatê Can Bánh Mì Que Nhan dac trurg HÓNG HÓT 24H vỏ gỉòn rụm TOANG RỔ] ÔNG GIÁO 4 18:33 arleu HIGHLANDS LẠl CÒN LÀ mo ền kinh tế DỐl TÁC LÓN CỦA CTY ĐỔ HỘP H4 LONG,Hà Long Patê,8.281548597999972,primary,24,0.5966945714567558,,7af6934d545f
img_3388,nate nate hate Hate Bánh Mì Que TOANG RỔl ôNG GIÁO 4 18833 HIGHLANDS LẠl CÒN LÀ quy ô nên klnh ĐỐl TÁC LÓN CỦA CTY ĐỔ HỘP H4 LOHG,BÁNH MÌ HIGHLANDS,4.4489147970002705,primary,14,0.646170002247696,,7af6934d545f
img_3389,HONC HOT 2H] Bánh Que HONG HOT 24H HIGHLANDS L4l CÒN LÀ ĐỐl TÁC LÓN CỦA CTY ĐỔ HỘP HẠ LOHG,BÁNH MÌ HIGHLANDS,2.590413106000142,primary,7,0.6155641658584344,,7af6934d545f
img_3390,789BET HÓNG HÓT 24H,,4.057992407999791,primary,2,0.8386701138506543,,7af6934d545f
img_3391,,,8.118172042999959,primary,0,0.0,,7af6934d545f
img_3392,,,8.008743490000143,primary,0,0.0,,7af6934d545f
img_3393,Bắt khẩn cấr fổng giám dốc Cong ty Đổhộp H Long !,,7.38158393599997,primary,3,0.6668296202747932,,7af6934d545f
img_3394,Bắt khẩn cẩr fổng giám đốc € ong ty Đôhộp H Long,,2.376496348999808,primary,4,0.7870249711257863,,7af6934d545f
img_3395,KÊNH 7 BREAKING NEWS,,4.014663994999864,primary,2,0.878940128097701,,7af6934d545f
img_3396,"7 GGHLAN Coffey Ôl THÔI TOANG RỒl ĐỒNG TRÀ SEN VÀNG Ơl: HIGHLANDS COFFEE NGUNG BÁN TRÀ SEN VÀNG, TRÀ VẢl DO CÔNG TY ĐỒ HỘP HẠ LONG CUNG CẤP KÊNH 7","Highlands Coffee trà sen vàng, trà vải",10.50965794800004,primary,8,0.673554371170866,,7af6934d545f
img_3397,"Ôl THÔI TOANG RỒI ĐỒNG TRÀ SEN VÀNG ƠI: HIGHLANDS COFFEE NGUNG BÁN TRÀ SEN VÀNG, TRÀ VẢl DO CÔNG TY ĐỒ HỘP HẠ LONG CUNG CẤP KÊNH 7","Highlands Coffee trà sen vàng, trà vải",4.170636236000064,primary,5,0.7673734959206117,,7af6934d545f
img_3398,"7 GGHLAN Coffey Ôl THÔI TOANG RỒl ĐỒNG TRÀ SEN VÀNG Ơl: HIGHLANDS COFFEE NGUNG BÁN TRÀ SEN VÀNG, TRÀ VẢl DO CÔNG TY ĐỒ HỘP HẠ LONG CUNG CẤP KÊNH 7","Highlands Coffee trà sen vàng, trà vải",10.522126098999706,primary,8,0.673554371170866,,7af6934d545f
img_3399,Uụ 120 tn thitelon boc mùi tập két tai kho cua Dổ hôp 'HG Long; Cong an Hai Phông chinh thửc khởi tố twong đưong hon 20% quy mô nen kln,MCV MUSIC,2.5954995669999334,primary,8,0.49186291948502076,,7af6934d545f
img_3400,,,19.68130096799996,primary,0,0.0,,7af6934d545f
img_3401,Uụ 120 tẩn thịt lợn bổc mùi tập kết tại kho Gủa Đổ hộp Hạ Long; Gông an Hải Phòng chính thức khởi tố tưong đưong hon 20% quy mô nên kIn,Đồ Hộp Hạ Long,7.683901980999963,primary,8,0.6771074596215229,,7af6934d545f
img_3402,Uụ 120 tẩn thịt lợn bôc mùi tập kết tại kho cua Đô hộp Hạ Longg Gông an Hải Phòng chính thức khởi tố tưong đuong hon 20% quy mô nèn kln,Halong Canfoco,4.07889792900005,primary,6,0.6494644403560995,,7af6934d545f
img_3403,,,7.487629927999933,primary,0,0.0,,7af6934d545f
img_3404,,,19.589136447999863,primary,0,0.0,,7af6934d545f
img_3405,,,7.9598403630002394,primary,0,0.0,,7af6934d545f
img_3406,,,19.692728674000136,primary,0,0.0,,7af6934d545f
img_3407,,,7.996234905000165,primary,0,0.0,,7af6934d545f
img_3408,TASECCLAND NHIỂU SIÊU THỊ~ DỪNG BÁN ĐÔ HÔP HA LONG 09 0o 10/1/2026,Đồ Hộp Hạ Long,7.529279943000347,primary,8,0.7213503581654923,,7af6934d545f
img_3409,TASECCLAND NHIỂU SIÊU THỊ DỪNG BÁN ĐÔ HỘP HẠ LONG 10/1/2026,Đồ Hộp Hạ Long,4.104334258000563,primary,4,0.737657104063977,,7af6934d545f
img_3410,TASECCLAND NHIÊU SIÊU THỊ DỪNG BÁN ĐÔ HỘP HẠ LONG 10/1/2026,Đồ Hộp Hạ Long,2.4282198920000155,primary,4,0.7091809448344344,,7af6934d545f
img_3411,,,7.978004768999199,primary,0,0.0,,7af6934d545f
img_3412,Tổng giám đốc Công ty cổ phần đồ hộp Hạ Long Trương Sỹ Toàn bị bắt,Đồ Hộp Hạ Long,3.9386031770000045,primary,4,0.9069866013396037,,7af6934d545f
img_3413,Tổng giám đốc Công ty cổ phần đồ hộp Hạ Long Trương Sỹ Toàn bị bắt,Đồ Hộp Hạ Long,2.37981654899977,primary,4,0.8129772307723286,,7af6934d545f
img_3414,Tổng giám đốc Công ty cổ phần đồ hộp Hạ Long Trương Sỹ Toàn bị bắt,Đồ Hộp Hạ Long,7.397447219000242,primary,4,0.9614613321995338,,7af6934d545f
img_3415,Hôm nay có gì?,,4.055004132999784,primary,2,0.9721645974313189,,7af6934d545f
img_3416,"10/01/2026 Hom nay TỔNG GIÁM ĐỐC ĐỔ HỘP HẠ LONG VỪA BỊ BẮT LÀ Al, VAJ TRÒ GÌ TRONG SẢN XUẤT PATỂ CỘT ĐÈN HẢJ PHÒNG? Suon SỐt {xpe tiêu , iđen HoP; 90g 2en Batê cỘT= ĐEN HAI PHÕNG",Pate Cột Đèn Hải Phòng,10.523065407000104,primary,18,0.5386996254621178,,7af6934d545f
img_3417,"10/01/2026 Hom nay TỔNG GIÁM ĐỐC ĐỔ HỘP HẠ LONG VỪA BỊ BẮT LÀ Al, VAJ TRÒ GÌ TRONG SẢN XUẤT PATỂ CỘT ĐÈN HẢJ PHÒNG? Suon SỐt {xpe tiêu , iđen HoP; 90g 2en Batê cỘT= ĐEN HAI PHÕNG",Pate Cột Đèn Hải Phòng,10.573820528999931,primary,18,0.5386996254621178,,7af6934d545f
img_3418,"10/01/2026 TỔNG GIÁM ĐỐC ĐỔ HỘP HẠ LONG VỪA BỊ BẮT LÀ Al, VAJ TRÒ G TRONG SẢN XUẤT PATÊ CỘT ĐÈN HẢJ PHÒNG? Suon Sôt Sxpe tiêu den Jatê CỘTĐEN HAI PHÕNG Trước khi bị bắt khẩn cấp, ông Trương Sỹ Toàn đã dẫn",Pate Cột Đèn Hải Phòng,5.075230599999486,primary,19,0.7248009736297212,,7af6934d545f
img_3419,WEST WESTERN MUSIC,,4.336591164999845,primary,2,0.959543327500733,,7af6934d545f
img_3420,Đớp đƯợc gần hết ly thì nghe tin từ Highlands,,4.759993874999964,primary,5,0.8052451412106253,,7af6934d545f
img_3421,Đớp đƯợc gần hẽt ly thi nghe tin tỪ Highlands,,2.362517796999782,primary,2,0.6470838048957586,,7af6934d545f
img_3422,70 A SMan zuy 80 Đớp được gần hết ly thì nghe tin tỪ Highlands,,9.594817571999556,primary,7,0.539651929061556,,7af6934d545f
img_3423,,,5.806239933999677,primary,0,0.0,,7af6934d545f
img_3424,ChatGPT,,3.961932023999907,primary,1,0.8476808623762287,,7af6934d545f
img_3425,,,5.843367854999997,primary,0,0.0,,7af6934d545f
img_3426,,,8.187845543000549,primary,0,0.0,,7af6934d545f
img_3427,HA LONGICANFOCO TikTok 6Ogiay com NGAY ĐANG: 10/01/2026 VKSND TP HẢI PHÒNC: PHÊ CHUẨN BẮT KHẨN CẤP TỔNG CIÁM ĐỐC CÔNG TY CP ĐỔ HỘP HẠ LONG,Hạ Long Canfoco Pate,4.337558084000193,primary,6,0.7135207730337499,,7af6934d545f
img_3428,Jade Store,,4.1632637130005605,primary,2,0.9999614403115026,,7af6934d545f
img_3429,THEO: HOÀNG HUNG [HALONGICANFOCO 0 TikTok 6Ogiay-com NGÀY ĐĂNG: 10/01/2026 VKSND TP HẢI PHÒNG: PHÊ CHUẨN BẮT KHẨN CẤP TỔNG GIÁM ĐỐC CÔNG TY CP ĐỔ HỘP HẠ LONC,Hạ Long Canfoco Pate,5.1866799240006,primary,8,0.757749168649282,,7af6934d545f
img_3430,HA LONG CANFOCO TikTok 6oolaycom,Ha Long Canfoco,2.8799914970004465,primary,3,0.687862750098632,,7af6934d545f
img_3431,Thanh HoÁ,,4.130222471999332,primary,1,0.43172102392978734,,7af6934d545f
img_3432,HIGHLANDS ĐỔ HỘP HẠ LONG HALONG CANFOCO THANH HOA 10/01/2025 Highlands Coffee ngung bán trà sen vàng; trà vải do Công ty Đô hộp Hạ Long cung cấp,"Highlands Coffee trà sen vàng, trà vải",4.268908854000074,primary,8,0.80979704665685,,7af6934d545f
img_3433,Nguôn Bâo Thanb Niên HIGHLANDS ĐỔ HỘP HA LONC HALONG CANFOCO THANH HOÁ 10/01/2025 Highlands Coffee ngung bán trà sen vàng; trà vải do Công ty Đô hộp Hạ Long cung cấp,"Highlands Coffee trà sen vàng, trà vải",7.938067426999623,primary,11,0.8204150591294893,,7af6934d545f
img_3434,HIGHLANDS ĐỔ HỘP HẠ LONC Halong Canfoco THANH HOÁ 70/01/2025 Highlands Coffee ngung bán trà sen vàng; trà vài do Công ty Đó hộp Hạ Long cung cấp,"Highlands Coffee trà sen vàng, trà vải",2.7524373329997616,primary,8,0.6418965695064837,,7af6934d545f
img_3435,SSTOCK SCAN SPEED - STRONG,,7.115336005000245,primary,3,0.9373479224830522,,7af6934d545f
img_3436,"Nguổn: Tổng hợp Foody Un TIN TÚC TỔNG HỢP 10/01/2026 Highlands Coffee tạm ngừng bán trà sen vàng và trà vải, món ""best seller"" khiến khách hàng bất ngờ!",trà sen vàng và trà vải highlands coffee,5.663270095999906,primary,9,0.7599742344666818,,7af6934d545f
img_3437,"un TIN TÚC TỔNG HỌP 10/01/2026 Highlands Coffee tạm ngừng bán trà sen vàng và trà vải, món ""best seller"" khiến khách hàng bất ngờ!",trà sen vàng và trà vải highlands coffee,10.595756194999922,primary,7,0.8126244474572227,,7af6934d545f
img_3438,"un TIN TÚC TỔNG HỌP 10/01/2026 Highlands Coffee tạm ngừng bán trà sen vàng và trà vải, món ""best seller"" khiến khách hàng bất ngờ!",trà sen vàng và trà vải highlands coffee,10.482074667999768,primary,7,0.8126244474572227,,7af6934d545f
img_3439,LAODỘNG ĐOÀN THE,,4.092467826000757,primary,2,0.6004602476699387,,7af6934d545f
img_3440,HIGHLANDS LAO ĐỘNG ĐOÀN THỂ NEWS Phản hôi chinh thức tữ Highlands Coflee khi bị nhẳc tên trong vụ Đô hộp Hạ Long,Đồ Hộp Hạ Long,7.565717600000426,primary,6,0.6751538017859783,,7af6934d545f
img_3441,HIGHLANDS LAO ĐÔNG ĐOAN THỂ NEWS,,4.0019178259999535,primary,3,0.8786685924599906,,7af6934d545f
img_3442,HIGHLANDS NEWS Phản hôì chính thức từ Highlands Colfee khi bị nhắc tên trong vụ Đổ hộp Hạ Long,Đồ Hộp Hạ Long,2.585932386999957,primary,5,0.698672057390518,,7af6934d545f
img_3443,"Nguon: VTV rimtuol Đ HỘP HA LONG )co 08/01/2026 Thương hiệu thực phẩm 70 năm ""đầu độc"" người dùng Chương trình: Chống gian Iận Bảo vệ 'ngưòi dùng Phát sóng 17h10 Thứ 6 hàng tuần trên VTVI HOA SEN HOME",HOA SEN HOME,4.958805166000275,primary,18,0.7386850205230845,,7af6934d545f
img_3444,"Nguôn: VTV 16 ĐÔ HÔP HẠ LONG 08/01/2026 Thương hiệu thực phẩm 70 năm ""đầu độc"" người dùng Chương trình: Chống gian Iận Bảo vệ người dùng Phát sóng 17h10 Thứ 6 hàng tuần trên VTVI HOA SEN HOME",HOA SEN HOME,8.508409310000388,primary,15,0.8374573026477102,,7af6934d545f
img_3445,2 MEDIA,,4.0423127029998795,primary,2,0.9156394496747078,,7af6934d545f
